Bird_ID,Species,Region,Habitat,Weather_Condition,Migration_Reason,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Flight_Distance_km,Flight_Duration_hours,Average_Speed_kmph,Max_Altitude_m,Min_Altitude_m,Temperature_C,Wind_Speed_kmph,Humidity_%,Pressure_hPa,Visibility_km,Nesting_Success,Tag_Battery_Level_%,Signal_Strength_dB,Migration_Start_Month,Migration_End_Month,Rest_Stops,Predator_Sightings,Tag_Type,Migrated_in_Flock,Flock_Size,Food_Supply_Level,Tracking_Quality,Migration_Interrupted,Interrupted_Reason,Tagged_By,Tag_Weight_g,Migration_Success,Recovery_Location_Known,Recovery_Time_days,Observation_Counts,Observation_Quality
B3528,Stork,North America,Forest,Foggy,Avoid Predators,32.378856326725156,36.60948373777859,34.92656540753964,139.5135064777404,1988.69,57.0,48.81,6933,251,-3.2,30.4,63,1016.4,5.3,No,93,-55.8,May,Mar,8,6,Satellite,Yes,230,Low,Poor,No,Predator,Researcher_A,24.3,Failed,Yes,69,77,Low
B3529,Goose,Europe,Forest,Clear,Avoid Predators,76.7209782955149,131.41032621467667,26.56657404965351,-69.8088014415971,965.89,52.8,50.03,2034,462,21.2,31.1,43,979.9,12.3,No,92,-63.3,Oct,Mar,9,9,GPS,No,264,High,Fair,No,Injury,Researcher_B,21.3,Failed,No,35,42,High
B3530,Goose,Australia,Urban,Stormy,Breeding,16.78320807281939,81.92481411349598,-18.058377518850875,133.50043948538126,1908.24,39.4,60.52,5455,282,33.6,12.8,75,960.6,18.0,No,35,-86.6,Apr,Jun,6,5,Satellite,No,64,Medium,Good,No,N/A,Researcher_C,26.6,Failed,No,13,15,Moderate
B3531,Stork,Africa,Wetland,Windy,Feeding,30.854357940977067,59.108789117450726,71.7017628790667,-39.60274940873168,3372.49,63.0,48.98,6945,487,12.5,51.1,32,1010.2,18.6,No,99,-71.3,May,Oct,12,7,Satellite,No,358,Medium,Fair,No,Storm,Researcher_A,23.4,Failed,Yes,36,76,Moderate
B3532,Warbler,Asia,Coastal,Windy,Feeding,-34.19750697282395,104.15917962357281,-11.735630833993866,28.139719903903767,3082.72,39.0,44.95,1000,727,29.5,20.1,65,1048.8,16.9,No,98,-79.8,Jan,Dec,9,9,GPS,No,38,High,Good,Yes,N/A,Researcher_C,12.5,Failed,Yes,35,57,High
B3533,Goose,Europe,Mountain,Clear,Avoid Predators,33.71267095713701,-142.53022474065685,-54.282504516386865,-76.90426552449136,2073.26,57.2,48.78,6417,112,34.5,22.7,91,1023.8,17.3,No,43,-78.4,Feb,Mar,10,9,Radio,Yes,109,High,Fair,No,N/A,Researcher_A,8.1,Successful,Yes,43,75,High
B3534,Hawk,North America,Wetland,Foggy,Breeding,-11.197778268586589,-106.62067590797,85.85736860633327,111.27202209348877,2258.36,46.1,54.59,7491,783,5.2,53.8,40,1002.4,12.6,Yes,36,-67.6,Oct,Oct,6,5,Satellite,No,389,High,Fair,No,Injury,Researcher_A,21.7,Successful,Yes,40,11,Moderate
B3535,Swallow,Europe,Urban,Stormy,Avoid Predators,64.24761291907927,-166.28418107071593,-10.53334746025942,123.71275944351868,3757.15,72.9,45.02,8586,191,8.6,25.8,21,963.7,16.2,Yes,15,-69.9,Nov,May,12,1,Radio,Yes,175,Medium,Excellent,Yes,Injury,Researcher_C,19.8,Successful,No,15,38,Moderate
B3536,Warbler,Asia,Urban,Foggy,Climate Change,-19.35890749773462,-127.80793964636756,-52.54686401800774,111.25813579827326,3690.03,56.3,39.36,7290,833,2.4,13.0,56,1042.8,12.1,Yes,55,-60.9,Feb,Apr,10,3,GPS,No,263,Low,Good,No,Lost Signal,Researcher_B,26.1,Successful,No,107,6,High
B3537,Hawk,Australia,Wetland,Stormy,Breeding,-5.711036101819758,148.74564336102952,-24.54612111334285,50.34113009546715,2607.76,56.6,37.31,7286,798,31.6,5.2,22,1010.2,3.9,Yes,39,-76.4,Mar,Oct,12,9,Satellite,No,109,High,Poor,No,Injury,Researcher_B,22.7,Successful,No,32,38,High
B3538,Eagle,Australia,Grassland,Clear,Breeding,-12.134203756153582,-100.02782594976728,20.431702176693648,-70.27772496898505,2874.06,66.6,50.18,9502,889,18.2,40.0,15,950.7,15.2,Yes,84,-62.0,Apr,Apr,4,6,GPS,Yes,383,Medium,Fair,Yes,Lost Signal,Researcher_A,26.2,Failed,No,115,9,Moderate
B3539,Hawk,South America,Urban,Windy,Breeding,56.00211017532931,58.35499788451065,2.164956410047054,49.13578791649337,2649.2,50.3,47.21,2517,106,24.1,11.5,15,970.5,10.8,Yes,62,-74.6,Mar,Apr,5,1,Satellite,Yes,459,High,Fair,No,N/A,Researcher_C,9.6,Successful,No,31,87,Moderate
B3540,Warbler,Asia,Coastal,Stormy,Climate Change,81.66585546214296,68.96420968873622,24.321064109448045,165.42420387008775,2342.98,55.3,54.96,8855,304,-1.0,47.8,37,970.0,11.9,No,77,-78.6,Feb,Mar,4,2,Satellite,No,302,Low,Fair,Yes,Lost Signal,Researcher_C,7.0,Failed,Yes,104,37,Low
B3541,Eagle,South America,Mountain,Windy,Breeding,-31.090265823010682,52.3171653910517,29.13431013332587,53.41872736174554,2638.22,37.0,49.02,7937,458,9.3,53.6,61,1000.3,19.2,Yes,33,-61.7,Mar,May,7,0,Radio,No,23,Medium,Good,Yes,Predator,Researcher_C,13.3,Successful,Yes,51,43,High
B3542,Warbler,South America,Wetland,Rainy,Avoid Predators,-4.494977862826175,19.411577544910813,-67.79141429168918,164.30148270815215,2815.16,50.6,57.18,1427,512,18.7,30.5,49,950.2,2.3,No,15,-50.0,Jan,Jun,9,6,Satellite,Yes,255,Low,Excellent,No,Lost Signal,Researcher_A,24.4,Failed,No,84,83,Moderate
B3543,Goose,South America,Grassland,Rainy,Climate Change,37.06672800478242,-4.993074919147745,-33.32070648476471,-70.35103701284284,3026.33,51.0,42.17,5718,859,23.1,35.0,51,975.1,15.3,No,34,-69.3,Mar,May,6,6,Satellite,No,377,Medium,Excellent,No,N/A,Researcher_C,8.6,Successful,No,39,78,Moderate
B3544,Swallow,Europe,Wetland,Clear,Feeding,71.1686919662516,-28.828496958897006,44.766178341888235,124.56038544044634,2664.22,31.2,50.53,6364,649,19.6,4.5,90,980.1,19.5,Yes,27,-79.3,May,May,7,8,Radio,No,232,High,Poor,Yes,Storm,Researcher_C,27.4,Successful,No,97,95,Low
B3545,Warbler,North America,Grassland,Clear,Avoid Predators,-1.1338745677162763,150.0835307825825,27.066104847622825,78.64865410882845,2656.89,54.7,53.51,5724,191,21.9,39.5,86,959.4,8.7,Yes,27,-64.1,Nov,May,7,7,Radio,Yes,411,High,Poor,Yes,Storm,Researcher_B,26.9,Failed,No,34,60,Low
B3546,Warbler,Australia,Grassland,Clear,Avoid Predators,-70.39916851918909,-176.5748300842277,-74.09729937130533,114.91347118794226,1867.53,63.9,50.28,9796,756,17.7,54.8,89,1048.5,2.6,No,81,-72.5,Nov,Dec,9,9,Satellite,No,66,Low,Good,Yes,Predator,Researcher_B,28.0,Failed,Yes,32,69,Low
B3547,Goose,Europe,Coastal,Rainy,Avoid Predators,-23.639150969762113,-160.74373463031048,-33.27343461038847,75.87466801996561,2087.31,58.8,52.48,8231,379,-1.3,0.0,35,1023.5,18.4,No,62,-65.2,Oct,Nov,1,4,GPS,Yes,281,High,Excellent,No,N/A,Researcher_B,27.9,Failed,Yes,106,99,High
B3548,Crane,North America,Mountain,Stormy,Climate Change,9.06513937922034,-2.695512419046537,77.63798688656644,-7.069368538568341,1594.3,63.0,51.43,8756,730,14.6,13.0,66,1017.6,10.3,No,69,-68.3,May,Jun,4,6,Satellite,Yes,466,Medium,Poor,No,Lost Signal,Researcher_B,14.9,Failed,No,40,84,Moderate
B3549,Goose,Australia,Urban,Foggy,Avoid Predators,-14.845570926114135,-61.01637055049051,65.16227805901946,67.16699281038183,2736.7,57.0,43.43,3459,746,30.3,19.8,37,1014.8,10.4,Yes,21,-55.1,Sep,May,4,9,Radio,No,75,High,Fair,No,Predator,Researcher_C,14.2,Successful,Yes,24,32,Moderate
B3550,Eagle,Asia,Grassland,Clear,Climate Change,-56.41996917814738,-33.03712328282887,30.715713464313993,155.55236857554308,2214.49,50.6,44.4,7952,420,-4.5,49.1,98,1041.1,1.4,No,38,-59.7,Oct,May,10,5,Radio,No,16,Medium,Good,No,N/A,Researcher_B,8.7,Failed,No,65,51,High
B3551,Goose,Australia,Urban,Foggy,Breeding,-83.34189083822085,179.22546704121885,-76.88451230344248,-29.685173821047215,2400.39,31.9,50.42,3965,340,0.6,6.5,55,1019.4,5.8,Yes,56,-61.3,May,May,5,5,GPS,Yes,431,Low,Excellent,Yes,N/A,Researcher_B,29.5,Successful,Yes,18,20,Low
B3552,Goose,Australia,Mountain,Foggy,Feeding,33.73355989438109,99.04849171063927,19.269933585789417,162.6283052182659,2543.03,41.3,60.0,6374,604,9.8,26.5,58,1017.5,16.6,No,59,-51.9,Oct,Dec,5,1,GPS,No,251,High,Excellent,No,N/A,Researcher_C,19.1,Successful,Yes,36,32,High
B3553,Swallow,Australia,Urban,Rainy,Breeding,88.69269433988566,135.866864155761,-87.80613626886873,-162.2160048266797,2650.78,51.0,46.56,1490,535,-6.7,11.1,96,969.9,5.4,Yes,30,-62.5,Sep,May,13,3,Satellite,No,201,High,Good,No,Lost Signal,Researcher_C,6.9,Successful,Yes,57,65,Low
B3554,Goose,Africa,Coastal,Stormy,Avoid Predators,75.45719410139108,-47.31315687157894,29.0027529305448,-174.89783450232318,1547.95,44.5,52.7,9933,494,7.1,54.8,60,1013.3,7.0,No,77,-65.2,Sep,Dec,9,6,Radio,No,433,Medium,Poor,No,Injury,Researcher_A,20.1,Failed,No,58,39,Low
B3555,Warbler,Asia,Coastal,Rainy,Climate Change,32.98876395494642,-93.75824159777635,41.61807882117992,-2.2309730186908894,2692.99,40.9,49.76,7645,786,8.8,12.6,31,985.3,6.0,Yes,67,-79.1,Jan,Oct,1,2,GPS,No,334,High,Fair,No,Predator,Researcher_C,16.9,Failed,No,60,55,Moderate
B3556,Swallow,Europe,Forest,Clear,Climate Change,61.475365532957255,96.4765685960806,-0.4961484711913755,125.46466277681134,2302.67,77.1,52.39,4135,632,27.0,18.7,88,1047.1,5.9,No,85,-84.8,Mar,Oct,12,1,GPS,Yes,481,Low,Fair,Yes,Predator,Researcher_A,14.1,Successful,Yes,41,25,Moderate
B3557,Stork,Europe,Coastal,Rainy,Breeding,-43.96902867590523,110.72739393256057,-89.31480400781665,-90.77927064106694,2940.32,64.4,50.44,5944,639,34.3,33.1,45,1021.2,11.2,Yes,85,-63.3,Feb,Mar,3,9,Radio,Yes,256,Low,Fair,No,Injury,Researcher_C,12.0,Failed,Yes,44,20,Low
B3558,Crane,North America,Grassland,Rainy,Avoid Predators,22.03819849412035,17.96344055070753,29.989821312699974,69.63258810521899,2340.01,71.9,46.08,1960,240,-1.5,4.8,80,960.0,15.5,Yes,77,-53.9,May,Dec,7,0,Satellite,No,265,Low,Fair,Yes,Storm,Researcher_B,29.6,Failed,Yes,78,50,Moderate
B3559,Swallow,Europe,Mountain,Rainy,Feeding,-79.09124122818622,142.53894527302953,57.553215397003925,16.885789514390893,2194.42,44.8,53.02,2499,773,-0.6,25.7,70,967.3,4.7,Yes,28,-53.6,Apr,Jun,10,8,GPS,No,260,Low,Excellent,Yes,Predator,Researcher_B,22.2,Failed,Yes,69,64,High
B3560,Eagle,South America,Coastal,Clear,Climate Change,37.293106916242394,168.23709244631726,15.456144236611095,-75.31376076652984,3070.12,49.2,51.17,3832,834,31.0,18.8,95,993.2,13.3,Yes,48,-75.9,Feb,Oct,11,9,GPS,Yes,231,Medium,Good,Yes,Injury,Researcher_A,19.5,Successful,Yes,113,78,High
B3561,Stork,Australia,Wetland,Clear,Climate Change,84.57702102436835,-10.432555764728363,37.65555085171653,-77.11437826001634,2017.51,46.1,58.01,3180,248,30.1,52.1,19,951.3,15.1,No,89,-82.0,Oct,Mar,10,1,GPS,No,471,Low,Good,Yes,Storm,Researcher_A,13.8,Failed,Yes,35,14,High
B3562,Swallow,Europe,Mountain,Rainy,Avoid Predators,64.94351529921462,-99.83999959893642,-73.7421553220094,-153.6205677201821,2243.41,30.9,52.61,9988,157,33.3,47.7,34,1008.4,10.4,Yes,60,-72.1,Feb,May,7,6,Radio,Yes,251,Medium,Good,No,Predator,Researcher_C,11.7,Successful,Yes,89,70,High
B3563,Swallow,North America,Grassland,Rainy,Climate Change,6.199357458894724,6.160718538472963,38.75793330171314,13.037048306679566,2037.0,54.3,43.48,6274,234,27.8,55.6,54,997.3,3.9,Yes,94,-87.7,Oct,Oct,2,4,Satellite,Yes,89,High,Good,Yes,N/A,Researcher_A,12.1,Failed,Yes,61,95,High
B3564,Crane,North America,Mountain,Foggy,Avoid Predators,51.973239476299796,176.23196052322925,20.554733167490753,-17.94927120046404,2266.07,45.4,53.48,1342,594,14.6,16.7,28,959.5,9.3,No,99,-82.4,May,Mar,3,9,Satellite,No,69,Low,Fair,No,Storm,Researcher_C,26.5,Successful,Yes,30,11,Moderate
B3565,Warbler,South America,Coastal,Stormy,Avoid Predators,79.90178579066963,-74.54633051409121,-30.41644949444978,-75.80771341271692,3341.15,44.9,53.97,8214,450,15.9,48.9,10,1007.7,16.6,Yes,53,-69.9,Sep,Oct,2,8,GPS,Yes,294,Medium,Poor,Yes,N/A,Researcher_C,20.8,Successful,No,71,12,High
B3566,Eagle,North America,Wetland,Foggy,Feeding,-51.11683597094123,42.33575654380837,33.36011915486664,169.3556490132097,1894.27,42.3,52.04,2286,893,9.2,49.3,41,1017.7,6.4,Yes,95,-65.9,Apr,Dec,13,3,GPS,No,162,High,Excellent,No,Injury,Researcher_C,19.6,Failed,No,16,10,Moderate
B3567,Hawk,Africa,Forest,Stormy,Avoid Predators,52.78653233592806,69.83411906518097,26.204918833695615,114.65090965728325,2372.94,49.4,56.76,3204,279,-9.5,6.9,40,1027.7,13.1,Yes,34,-72.1,Jan,Apr,9,5,Radio,Yes,118,Medium,Poor,No,Lost Signal,Researcher_A,14.8,Failed,Yes,13,61,Low
B3568,Hawk,Australia,Grassland,Stormy,Breeding,-41.42754756560639,-102.98563403570027,17.90284319980458,8.982303228888242,2893.64,57.8,40.58,9496,314,12.3,30.0,42,1031.6,4.5,Yes,47,-83.5,Mar,Oct,6,7,Satellite,Yes,434,Low,Excellent,Yes,Predator,Researcher_C,20.8,Successful,No,103,91,High
B3569,Swallow,Australia,Grassland,Rainy,Feeding,67.85053594913995,31.84528421597966,-57.06982740304391,7.813529360441464,2388.22,40.6,57.45,4069,158,29.6,58.4,58,1013.0,4.9,Yes,72,-56.1,Feb,Oct,13,9,Radio,Yes,227,Medium,Good,Yes,Injury,Researcher_C,17.5,Failed,No,83,92,Moderate
B3570,Goose,Australia,Mountain,Foggy,Avoid Predators,-72.29618897577382,-66.77747785111845,-36.6800895434332,-110.29979344108872,2695.76,46.6,51.4,2148,400,-5.1,49.9,24,988.1,13.5,No,65,-71.1,Feb,Oct,9,1,Radio,No,423,High,Good,No,Predator,Researcher_B,24.2,Failed,No,21,79,Low
B3571,Eagle,Asia,Urban,Stormy,Avoid Predators,-57.92068460342853,127.5154592712272,88.44889891783228,53.685805369401265,2233.1,47.4,54.91,6135,516,-0.6,39.4,21,959.0,14.8,Yes,50,-68.4,Apr,Mar,7,7,Radio,Yes,273,Low,Poor,No,Predator,Researcher_B,13.8,Failed,No,79,59,High
B3572,Stork,Europe,Urban,Stormy,Feeding,39.7109634249243,77.3112854541759,-12.040348668908479,163.30877756508016,2446.6,48.7,45.98,5425,699,-2.2,30.8,29,1023.6,17.7,Yes,65,-78.3,Nov,May,14,4,Satellite,No,198,Low,Poor,No,N/A,Researcher_B,7.3,Successful,Yes,99,85,Low
B3573,Goose,Africa,Wetland,Clear,Climate Change,-58.54004930461518,117.45591389243668,-79.30322576011152,143.38422387387743,2371.59,41.7,41.1,8898,685,-9.5,42.6,74,975.6,11.4,Yes,61,-68.6,Nov,Apr,3,9,Radio,Yes,455,Low,Poor,No,Predator,Researcher_B,21.3,Successful,No,50,63,Low
B3574,Goose,Europe,Forest,Stormy,Feeding,-61.55022565745202,-108.11433794689607,71.820955946489,-149.4824301881638,2406.94,55.4,49.31,3373,679,-3.7,48.0,16,998.6,8.6,Yes,23,-54.6,May,Apr,3,7,GPS,No,239,Low,Fair,No,Predator,Researcher_A,27.6,Successful,No,42,9,Low
B3575,Eagle,Africa,Forest,Rainy,Climate Change,9.984037931796962,-167.55310595319565,-58.872224263505956,-160.88501136750872,3086.84,50.1,50.68,8786,582,10.4,29.6,82,1027.6,17.9,No,62,-75.2,Apr,Jun,12,4,Satellite,Yes,109,High,Good,Yes,Lost Signal,Researcher_C,5.3,Successful,No,15,95,High
B3576,Warbler,Europe,Mountain,Windy,Feeding,60.297702787632744,126.18924653155494,-17.366432496480655,166.04821657013701,2196.84,47.3,43.37,7727,646,26.2,44.5,95,1004.3,3.1,Yes,27,-62.5,May,Jun,10,3,Satellite,Yes,236,High,Good,Yes,Injury,Researcher_C,29.4,Successful,No,59,77,Low
B3577,Swallow,South America,Mountain,Clear,Feeding,-41.675863450566766,-40.76848785008522,-39.960195577020556,-108.03389567630144,2655.0,54.1,52.97,5874,429,-8.2,9.3,71,1040.8,17.8,No,91,-64.5,Sep,May,5,5,Satellite,No,13,Medium,Excellent,Yes,Storm,Researcher_C,15.3,Failed,Yes,23,94,Low
B3578,Swallow,North America,Urban,Windy,Breeding,61.404872886987306,-115.29993171162648,83.49758156911736,18.14907145365831,2979.98,48.8,51.78,3937,351,8.9,23.6,56,1049.4,3.1,No,11,-79.1,Jan,Oct,3,6,Radio,Yes,158,Medium,Poor,No,Lost Signal,Researcher_A,10.7,Failed,Yes,66,97,Low
B3579,Swallow,North America,Coastal,Rainy,Feeding,55.43161137827545,-146.91766850377024,-21.942255796236438,-153.10446986054413,2775.97,41.7,57.63,6638,603,28.0,3.4,55,962.3,8.3,No,93,-73.0,May,May,8,3,Radio,Yes,198,High,Fair,No,Lost Signal,Researcher_B,11.2,Successful,Yes,84,71,Moderate
B3580,Swallow,South America,Forest,Windy,Breeding,14.238972172680391,5.940290180552864,37.56905350386391,123.58712067562311,2364.83,52.8,50.31,2881,658,31.7,46.0,56,1014.9,16.6,Yes,68,-58.9,Sep,Apr,9,8,Satellite,Yes,66,Medium,Good,No,Predator,Researcher_C,22.5,Failed,Yes,106,13,Low
B3581,Hawk,Africa,Coastal,Stormy,Avoid Predators,26.381295663708627,-125.95393705969951,17.708934947772576,-137.5687758288246,3174.95,51.3,56.48,4801,432,-6.5,12.7,43,956.7,10.8,Yes,15,-54.0,Feb,May,7,4,Radio,Yes,403,High,Poor,No,Lost Signal,Researcher_B,27.9,Failed,Yes,35,10,Low
B3582,Swallow,Asia,Forest,Windy,Climate Change,-82.72058640985652,24.00912879885243,-82.26446911166636,51.752573315751704,2580.74,30.6,50.19,1653,594,19.9,9.9,18,959.4,11.2,Yes,72,-56.2,Jan,Mar,13,8,GPS,Yes,396,High,Fair,Yes,Injury,Researcher_C,11.3,Successful,No,52,24,High
B3583,Hawk,Africa,Coastal,Foggy,Climate Change,-23.915599505331613,81.83035530458807,-20.823357870058686,-159.61392713543435,2935.21,59.9,50.87,8568,766,21.1,26.3,77,992.1,9.1,No,74,-63.9,Nov,Nov,9,5,Satellite,No,216,Low,Fair,No,Injury,Researcher_C,13.0,Failed,Yes,77,25,Low
B3584,Hawk,North America,Coastal,Rainy,Breeding,-42.58891239869654,12.620941745850757,-19.796046730854684,-123.59812448021125,2235.9,37.5,53.55,2619,721,33.6,32.1,88,1009.3,3.6,No,61,-74.1,Jan,Jun,11,4,Satellite,No,122,High,Excellent,Yes,Storm,Researcher_C,16.8,Successful,No,2,2,Moderate
B3585,Warbler,Asia,Forest,Foggy,Climate Change,-62.99930506905497,145.33192176785315,88.16999857281209,4.370787951597066,2792.98,50.0,50.98,1626,837,-8.6,10.0,22,1047.0,18.1,No,15,-76.1,Feb,Dec,5,2,GPS,Yes,197,Medium,Excellent,No,N/A,Researcher_A,14.4,Failed,Yes,2,91,High
B3586,Swallow,Europe,Wetland,Windy,Climate Change,-19.86132075174332,-123.99493523917039,56.14716619053905,-163.55330696193715,2836.32,46.0,46.22,9843,522,26.1,21.8,85,1025.2,10.2,Yes,92,-67.9,Oct,Jun,12,1,GPS,No,455,High,Fair,No,Storm,Researcher_A,27.0,Failed,No,79,79,High
B3587,Crane,Asia,Wetland,Foggy,Feeding,-26.11724465746208,-2.176749629820364,64.19776970187391,-109.57940146011651,2116.88,51.7,43.34,5702,207,17.7,34.8,69,987.0,8.3,No,79,-75.9,Oct,Nov,13,6,GPS,No,228,High,Poor,Yes,Lost Signal,Researcher_C,14.5,Successful,Yes,74,79,High
B3588,Stork,Africa,Mountain,Clear,Breeding,41.200502063350854,-121.2514346208124,-33.56618939618855,-130.97797084470005,3178.8,44.9,45.59,3774,447,-6.8,5.5,50,972.6,14.9,Yes,83,-84.5,Jan,Apr,8,0,Satellite,No,309,Low,Poor,Yes,Storm,Researcher_A,9.1,Successful,Yes,25,28,High
B3589,Goose,South America,Coastal,Windy,Climate Change,17.65734128581559,135.32469352075674,-30.77016927959884,-165.39298891613984,3064.55,52.9,52.03,3029,707,5.3,19.0,82,1003.0,19.0,Yes,64,-64.0,Jan,Apr,5,4,Satellite,No,330,Medium,Poor,No,Lost Signal,Researcher_C,8.1,Successful,No,93,52,Moderate
B3590,Hawk,Europe,Coastal,Foggy,Avoid Predators,74.35801238436349,155.60613948640975,2.809027518440189,169.55883727790854,2230.46,63.1,51.88,6158,127,14.7,15.7,49,1032.4,12.0,Yes,23,-68.0,Oct,May,12,0,GPS,No,341,Low,Excellent,Yes,N/A,Researcher_B,22.5,Failed,Yes,82,56,High
B3591,Eagle,Africa,Coastal,Stormy,Breeding,-63.826635049949,-36.001482608574776,23.582723891118405,-17.940137935427828,1792.62,45.0,56.34,8285,375,-7.6,43.2,30,952.5,16.5,No,99,-71.6,Sep,Nov,7,0,GPS,No,496,Low,Good,Yes,Injury,Researcher_C,21.9,Failed,Yes,59,38,Low
B3592,Eagle,Europe,Coastal,Windy,Feeding,-79.24525104176533,-69.93062717447712,41.09282786070594,129.21689685077206,2411.37,46.1,49.78,3342,377,21.8,9.9,83,978.4,8.5,Yes,58,-71.4,Sep,May,8,0,Satellite,Yes,165,Medium,Excellent,No,Injury,Researcher_C,6.7,Failed,No,107,3,Low
B3593,Stork,Asia,Coastal,Clear,Avoid Predators,6.229401748403163,-79.44620564547046,57.74433404151384,-51.03980666864686,2450.41,43.0,52.02,1943,765,29.3,29.6,74,970.9,7.8,Yes,48,-59.7,Apr,Jun,12,5,GPS,Yes,402,High,Poor,Yes,N/A,Researcher_B,27.9,Failed,No,22,97,Low
B3594,Eagle,North America,Urban,Stormy,Climate Change,-89.8151150500587,129.50184455666437,67.17639948129977,-164.6668909854883,2199.14,53.2,54.27,5278,229,14.6,19.6,93,1012.2,2.0,No,14,-56.2,Apr,May,8,1,GPS,Yes,14,High,Excellent,Yes,Storm,Researcher_B,7.0,Failed,No,7,19,Low
B3595,Crane,Africa,Grassland,Windy,Climate Change,51.789409764293794,65.67909286559228,-85.56733604987264,70.43535760699837,2265.15,47.4,43.04,9687,678,20.6,43.3,28,996.8,13.3,No,10,-61.6,May,Apr,4,9,Radio,No,344,Medium,Excellent,Yes,Predator,Researcher_C,16.5,Successful,No,119,39,Low
B3596,Eagle,South America,Coastal,Stormy,Breeding,1.0751199633017023,137.01349967538033,53.29725894934805,-166.0484911579427,2915.21,51.2,44.93,6265,307,18.3,57.8,22,1004.8,7.4,No,71,-60.4,Feb,May,9,9,GPS,No,45,Medium,Good,No,Injury,Researcher_A,13.8,Failed,Yes,81,15,Moderate
B3597,Goose,Asia,Urban,Windy,Climate Change,-2.1481963095791627,-137.69394138583812,19.950658162746066,19.001599848351844,3300.28,38.3,55.22,5403,736,-7.4,51.9,90,991.1,18.9,No,65,-79.3,May,Dec,10,7,Radio,No,224,Medium,Poor,Yes,Lost Signal,Researcher_B,22.3,Failed,Yes,107,59,Low
B3598,Goose,Africa,Wetland,Windy,Breeding,-24.750723829648607,-8.629945968934805,5.775260304144538,-129.91967380024576,2890.93,50.6,45.44,1364,428,4.4,31.0,14,994.2,19.3,Yes,26,-55.9,Oct,Dec,9,5,Satellite,No,442,Low,Fair,Yes,Injury,Researcher_A,7.0,Successful,Yes,72,21,High
B3599,Hawk,South America,Coastal,Rainy,Climate Change,-22.504709493222734,63.4244740074345,23.12394063450006,61.49411037112779,3125.84,32.1,46.5,9239,899,27.9,51.4,61,1003.9,4.4,Yes,24,-71.5,Apr,May,3,3,GPS,No,485,Low,Excellent,Yes,Lost Signal,Researcher_B,28.8,Successful,No,32,63,Moderate
B3600,Swallow,Africa,Wetland,Foggy,Avoid Predators,-12.39593791488194,142.9526738710062,68.74888423845391,141.37340490497985,2502.51,55.1,53.33,3769,758,25.3,42.6,24,1011.8,17.8,Yes,10,-59.4,Oct,May,8,3,Satellite,Yes,275,High,Poor,No,Predator,Researcher_C,14.1,Successful,No,10,49,Low
B3601,Warbler,Asia,Mountain,Windy,Feeding,-87.11417800331456,-42.47308299132408,8.152360975361546,164.07497004604238,1731.52,43.4,43.22,4724,757,5.4,11.5,89,1001.9,6.8,Yes,39,-88.3,May,Oct,13,1,Radio,Yes,454,Medium,Poor,No,Storm,Researcher_A,13.1,Successful,Yes,117,33,High
B3602,Crane,Africa,Grassland,Clear,Avoid Predators,-74.96175830108317,-67.28757382429995,-60.8061589381859,9.99948648617547,2224.31,46.0,44.8,5201,358,13.4,41.5,37,1020.3,15.7,No,68,-56.7,May,Jun,3,0,Radio,Yes,171,Medium,Fair,No,Storm,Researcher_A,7.8,Successful,No,73,23,Moderate
B3603,Hawk,Europe,Forest,Foggy,Feeding,0.9086436020226643,148.66765530690446,-11.380112964838801,11.773339737138883,2138.29,51.3,49.56,5923,187,31.8,35.1,23,956.0,13.7,Yes,63,-85.6,May,Dec,13,8,GPS,No,52,Medium,Excellent,No,Injury,Researcher_A,13.3,Failed,No,100,95,Moderate
B3604,Crane,Asia,Grassland,Rainy,Breeding,-62.97799226043526,-162.8880228611415,76.40271604065805,-166.21954314262132,2992.36,39.4,46.47,7504,288,34.1,12.2,83,997.7,15.5,No,50,-51.3,Oct,May,8,1,GPS,No,438,Low,Good,No,Predator,Researcher_B,24.4,Successful,No,12,2,Moderate
B3605,Swallow,Africa,Coastal,Foggy,Climate Change,50.177269502459666,-7.345623651991161,56.60707624330581,97.15541143640496,1449.61,39.7,41.92,2921,345,26.2,58.4,31,997.7,6.4,No,11,-78.1,May,Nov,13,7,Radio,No,273,Medium,Excellent,Yes,Lost Signal,Researcher_B,15.8,Failed,No,98,8,Moderate
B3606,Eagle,North America,Coastal,Foggy,Avoid Predators,-40.592668679185365,-14.894438181630079,-53.4517917453124,164.23502959034266,2576.32,74.0,49.45,3557,737,2.5,48.9,92,958.7,18.6,No,96,-72.5,Apr,Apr,3,4,Satellite,No,29,Low,Good,No,Storm,Researcher_C,11.7,Failed,No,111,49,Moderate
B3607,Eagle,Africa,Grassland,Windy,Climate Change,-72.37806527712166,-127.41969099930762,38.545875139134154,-22.23571542459291,2423.29,49.8,52.41,3850,767,-5.5,46.1,14,1005.9,12.2,No,97,-82.7,May,Dec,5,9,GPS,Yes,205,High,Excellent,Yes,Storm,Researcher_B,13.3,Failed,No,22,91,Low
